视频ID,评论ID,用户昵称,用户ID,评论内容,发布时间,点赞数,回复数量,用户头像
7545208597295287565,7560473201483711245,mariah ❤️ ૮꒰ ˶• ༝ •˶꒱ა,6808688250715620357,How tall are you,2025-10-13 06:58:00,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a2c50d19a4a610cca9285f9f1d501762~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=7d1d1eb9&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=%2FknhXhr%2BCG7Csm7iUS1bHIlkG8k%3D
7545208597295287565,7546974779182498573,awwgirlits.lala,6547297798512607237,u so pretty 😍,2025-09-06 21:57:10,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cd43e29670532fe26f249cb795787300~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=6aa37db8&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=VkqvqDwyUYhErlJgiilLBzwsQs4%3D
7545208597295287565,7560809885076996919,Glo ⭐️,6814577522925126661,Does anyone know how long shipping took,2025-10-14 04:44:07,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/563f1d3ec887b1ddb368cb1dcecbb20c~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=59c22cd4&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=82yynFWDgXmmkQeigAgkmxSwHAs%3D
7545208597295287565,7553487078143935263,Unknown___,7366394682840056874,100 percent human?,2025-09-24 11:08:03,2,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c150ce90922a1e644b207849eab7c93c~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=aa7c16e4&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=lXSkgm8wQmd1enfjtVz%2Bw9f1vAM%3D
7545208597295287565,7563067516714386206,BriaBriaa,6925444551482295301,Go tell me how I did on my recent video 😏❤,2025-10-20 06:45:01,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f1d2ef6c89ca9bd726018975b5e357c9~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=178f17a7&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=iGWtMV0Qm8tF9iBi74BXzYJkJ1A%3D
7545208597295287565,7577081872132719391,Tieara B.🧸💜,6671366573285343237,Just got my tuneful unit it’s most definitely thick for sure. But shipment was long ash,2025-11-27 01:07:47,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/d223e8f21cd5c68b31000999ccab74d1~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=416df7d5&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=eWCTPw7PN6qsgc5DpvfsAaO1Fnc%3D
7545208597295287565,7568225567012897550,Nandi Flower,6929304855638983685,It says it's only 80 dollars right now 😩 I'm nervous to purchase,2025-11-03 04:20:49,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/11ea8c05407a70b8edcd95dc73c00110~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=915b830d&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=l4ynhH2Zfe8GuYBE9c1e4TNrFIY%3D
7545208597295287565,7563848162848523063,Creestackz,6916291842799993861,Yall let me know how it is. It’s too cheap so I’m hella skeptical,2025-10-22 09:14:12,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7332356463769157678~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=0a5dee91&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=c6Wl8x0XQDW5sWNNMc3smvkJrS4%3D
7545208597295287565,7565648745761800973,1bluehairedgirll,7409017260088886315,@. Wait this looks so tea,2025-10-27 05:41:42,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b86f3b08e65e9232a7a1fc695c92d9cb~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=c7a73aff&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=n3gU3Hgd1bwPFjQdjstYjaMidpI%3D
7545208597295287565,7561597487216804639,Ke 💋,6996027339587322886,@euriy.a,2025-10-16 07:40:30,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7328083229755736069~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=83cf056d&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=kMp4E2c5vJrDaHmnjPxW0P4AcuI%3D
7545208597295287565,7545881183378768648,🦋nailsbyKhanyi🦋,7149919374962295814,💕💕💕,2025-09-03 23:13:03,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/854cad7d3bdd9903e7ce47271b703e7b~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=ec74d512&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=glmudhBfMQNVASI4GWgr590Lt%2BA%3D
7545208597295287565,7545831431253181214,AK ✩,6781275644362867717,😍😍😍,2025-09-03 20:00:49,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3908c43b8f3fec3b2ee2e4e30fa11f8f~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=d3ceb2db&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=UqdFWifx6yvLLb%2FzdxPId95mtKM%3D
7545208597295287565,7548064271281767198,Ke 💋,6996027339587322886,@euriy.a I think I want a wig from here,2025-09-09 20:25:36,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7328083229755736069~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=83cf056d&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=kMp4E2c5vJrDaHmnjPxW0P4AcuI%3D
7545208597295287565,7546685546485138207,kiraaa 💕,7371189051003388974,😍😍😍😍,2025-09-06 03:14:44,1,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2d7dbd8f589f30b7c5b29bbf39eacb94~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=bd8408a8&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=od6B4YBN4AAyVbj4RmGw9xqVVzk%3D
7545208597295287565,7545584905397535519,liyah♾️,7436922773795357738,😍😍😍,2025-09-03 04:03:38,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2e72b3a97f313631a0f08e52108a450c~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=5d81fc34&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=wGCaHaoyODHBTqf0miB%2B2pIvVj4%3D
7545208597295287565,7545464475063796494,Sel🤍,7055321226881434670,😍😍😍,2025-09-02 20:16:25,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8c17f2aa6e11ff31a6846e4c878e4735~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=738a1291&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=YaSeCiPwOkSj5REV%2Bm%2FYhr%2Frd0Y%3D
7545208597295287565,7564594309647975182,Mosthated😮‍💨🫶🏽,6890683388874408965,🥰🥰🥰,2025-10-24 09:29:37,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/2022f1758898e5a332fca08cda21a743~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=94bceee0&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=uMAfKlaajz5%2BaSJThO%2BBsAgkMoA%3D
7545208597295287565,7564590693890442015,Dori Da Don314,6721345824352306181,🔥🔥🔥,2025-10-24 09:16:02,0,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3b9d3257ef6098fa4cf2696a9d053d8f~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=28b3959e&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=xrEyk%2FYGu62cylmK7HFm6yZtrJU%3D
7545208597295287565,7571242234210894622,kaylaflore__,7451249502047142954,❤❤❤,2025-11-11 07:27:27,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/a868734375c9304824a08d16d62d7f15~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=dee6ec24&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=wS3xuC%2BAItsCK0ujt22r3bvyyGM%3D
7545208597295287565,7563529610219471671,inessa_ambroise,73307877968388096,😁😁😁,2025-10-21 12:38:29,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7345034414763540523~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=7e4ce854&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=pIpYchqnKxCHIIBfBXpcUZ8POL4%3D
7545208597295287565,7551981790727865101,Cori Love,6809144285386195974,😍😍,2025-09-20 09:46:38,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/82228f795352f6f1014d88c4472dc3d9~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=69a35099&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=b9CKl6QcrgypO%2BNnTKS%2BeoWzDLQ%3D
7545208597295287565,7558193686606463774,Felecia Monique,6784524586807608326,Sheesh 😍😍,2025-10-07 03:32:21,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e035623d1172b6298d683b313bd4a58b~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=c3fdb4d3&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=vDtekWVqbnnlrqX9iTK9DObFSbg%3D
7545208597295287565,7565653912441078559,Nija Jewél,6606029896731295750,how long did it take for you to get it?,2025-10-27 06:01:50,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/cdd510ffa3f9ccfafb89433f89e8ddaf~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=591cfc58&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=liCOTMOfHNBboB3go%2BbpbukenQw%3D
7545208597295287565,7558111713716503351,noblake2wavy,7461458364331246634,I’m m,2025-10-06 22:14:15,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/59d97be140539aa5798cb6527aabe066~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=641c36e8&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=MgRUIaBg1NiMrFGMbXGReoomttw%3D
7545208597295287565,7565264336122528567,Ree 🍒,6532066881887535105,Everything eatsss downnn 🤏🏾🤏🏾🤏🏾🤏🏾,2025-10-26 04:49:53,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/26453677a6ad3d8fbe4bf4ac4fd3d06f~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=2367a99a&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=nMa9InbVNlPKxZgcFUYzE8Ht62s%3D
7545208597295287565,7578323520368526093,Theegirlkenn,7334425991811318830,Let me go get,2025-11-30 09:26:20,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2103783df28ba5286ecce01adbb36a68~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=21a1352d&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=nLaiu%2FTuaDyXur4yMsu6hzlCpZw%3D
7545208597295287565,7564618050322842382,Andora 🌟💖🍰🍒,7148786587026605098,Girl what is the skkncare😍😍😍😍,2025-10-24 11:01:48,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d21edaf8af3ec94462b329f79cb58443~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=9f174808&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=cifK7bGM6448TRTmOPVJxi0JAfU%3D
7545208597295287565,7563314665963504398,Cheerockafellaa,6777921568842597382,Help me do this edit 😭,2025-10-20 22:44:11,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7bf91e7ff91adbc3d92fdad70dea1576~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=f90652ec&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=EHzuWeHzITIFo1d5fq99YSmlfgc%3D
7545208597295287565,7565927432852013855,lovelyniyahh | CONTENT CREATOR,6808240516724589574,flawlesssss,2025-10-27 23:43:10,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/8c0092e4a7cc3558488c2ec701aef58e~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=16011c61&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=XhDVt6sfyRm5qrd%2BMPlnt7hNKNY%3D
7545208597295287565,7556295715938419469,MisschardeB,6661401927933067270,Your natural hair is bomb boo,2025-10-02 00:47:20,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/6ee2a817445d00b8429100d3d477722a~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=7924bbfc&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=lzCWD00bMCNU8gemBYuj%2Bx%2F8vO4%3D
7545208597295287565,7565231234559869710,British Jackson365,6928706930509169669,I wonder if the colored ones or the same quality as the black one you got,2025-10-26 02:41:22,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7012ece3467dc3aa736bc654c92e26f4~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=52d0848d&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=lfeyA7cvrzPT5N%2Fq7mz9R2cpWFg%3D
7545208597295287565,7564860206954791711,Ro Wop,6777430138575520774,Love me some good bundles 🔥😍,2025-10-25 02:41:36,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/da0f11a819254c9efe51b14542c4ed03~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=c28de788&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=NkGwMLhTaWp6MYC%2BSC5%2F9IGzwXY%3D
7545208597295287565,7579546476188943118,shxwdaaaa,7372019742019716139,I just got my wig and I’m highly impressed ❤,2025-12-03 16:32:45,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1dd752165ce3ce0e605cb9118d173028~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=ddf350bf&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=i11FEKvo%2FZ4SXp54m1sH0GdyHwE%3D
7545208597295287565,7554844615816266510,Dainty Ivy,6904386383100838918,Love it?🥰 Did it come that dark or did she dye it black?? 🤔,2025-09-28 02:55:52,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a83078820aa99d9c666fcb25141a6913~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=3e17dad2&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=dkZCTkPLD4PZeXlH7MECFE5D4rA%3D
7545208597295287565,7554634558252630839,☆☆ LIYAH ☆☆,6926433033214559237,That’s fye imma do mine like that,2025-09-27 13:21:12,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d52a4d4f3baae854e657fc4c62b0d4e0~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=49cdaad1&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=rXZkh%2B1ClhobgoJAuXJ5nkPssJo%3D
7545208597295287565,7564536454325093151,TRACEY MARIE,7286938064067249195,wow ao beautiful she did a great job,2025-10-24 05:45:17,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2d289d0753dff9a20061a39852925a73~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=1ac114ab&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=Uh3PoJesiETgw3VDujQ33%2Fv5x48%3D
7545208597295287565,7551930905843303223,Mz_JazzABelle,6892004161286587398,"hi, how tall are u? bc i want mine that length 😂😍 not any longer or shorter",2025-09-20 06:29:16,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/21f0c4e8bdf751dee91cf2288e137d4e~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=d56779f8&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=Ib5DvMjodFp3jKfOizGPxZCIRUY%3D
7545208597295287565,7546974779182498573,awwgirlits.lala,6547297798512607237,u so pretty 😍,2025-09-06 21:57:10,0,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/cd43e29670532fe26f249cb795787300~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=6aa37db8&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=VkqvqDwyUYhErlJgiilLBzwsQs4%3D
7545208597295287565,7563314665963504398,Cheerockafellaa,6777921568842597382,Help me do this edit 😭,2025-10-20 22:44:11,0,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7bf91e7ff91adbc3d92fdad70dea1576~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=831dc596&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=Ox%2BEdNZt1oxcFb9jGrIxelJg%2FE8%3D
7545208597295287565,7579457592863736590,Dyme💎,7176687023431730219,Sis teach me how to edittttt😭❤️‍🔥❤️‍🔥❤️‍🔥,2025-12-03 10:46:45,0,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/f58a661f424f502e8d680a2cc7368969~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=3b834038&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=rrizQB072AOPNgTLoyWHqiHrl5I%3D
7545208597295287565,7564618050322842382,Andora 🌟💖🍰🍒,7148786587026605098,Girl what is the skkncare😍😍😍😍,2025-10-24 11:01:48,0,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d21edaf8af3ec94462b329f79cb58443~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=e6fa6c5a&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=YxEDXj9k1kT2duu7VyQjLBMrJBo%3D
7545208597295287565,7578323520368526093,Theegirlkenn,7334425991811318830,Let me go get,2025-11-30 09:26:20,0,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/2103783df28ba5286ecce01adbb36a68~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=c4edb861&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=PMbS54vbrYd%2FCkBXxQhHRIOc4Lw%3D
7545208597295287565,7566677534474371895,AMBER | MUA 💄,6837572343968924677,Ouuu,2025-10-30 00:13:45,0,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b6e5fcfe85a96c6924a351a51bea6db0~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=0c9df3a2&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=OLtuMSRJ0HMDCp%2FD5bVSBUdez24%3D
7545208597295287565,7562347547756839693,Mauryunna🦋✨,6963636867631842309,Ooouuu girl this is beautiful 😍😍😍,2025-10-18 08:11:26,0,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/897123816cacc86ed9574c893a1556fb~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=b4927b2a&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=rcdSRgbFAKmqcFGU2zQZrB58Rw4%3D
7545208597295287565,7566658334661804830,Rienzy T’Naraa 🤎🌹,6808688696377000965,Your added to my carttt,2025-10-29 22:59:23,0,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/62e8c12694e472a736364dc059fe37b4~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=b07fb336&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=e5cXIxUTPFsqRV9Lobf5QPTqGH4%3D
7545208597295287565,7561684692828504846,Lady-blessed,6809697141461009413,Beautiful hair,2025-10-16 13:19:07,0,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a6e13b9c8b9dde858bfd43d20b569015~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=3d630e5b&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=arhRkXp5DlUYvUiNSUMcHcJY7yQ%3D
7545208597295287565,7551558672978084621,lifeaslala_,6839575919146386437,Ate 🥰🥰🥰🥰,2025-09-19 06:24:51,0,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/851bc3c769eabfd245415379417b217d~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=db5e51e8&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=AQWLg8oH1aTmBPsQSAizbXonICw%3D
7545208597295287565,7548942549910995742,Queen Jata 💋,6822848062172840965,Forget the hair. Your lashes are literally perfect. Shoutout to the lash tech fr!,2025-09-12 05:12:49,0,0,https://p16-common-ipv6-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/f7e0ac5dac29b33fe1b42542c558c86f~tplv-tiktokx-cropcenter-q:100:100:q70.webp?dr=8835&idc=useast8&ps=87d6e48a&refresh_token=ab5b81e2&s=COMMENT_LIST&sc=avatar&shcp=ff37627b&shp=30310797&t=223449c4&x-expires=1765274400&x-signature=ER0V84nVC6OTtvDHkClVhWr%2BE2g%3D
